group_id,stories_in_group,genre,structure,temperature,self_bleu_group,self_bleu_group_norm,one_minus_self_bleu,distinct_group,alpha,diversity_score,bleu_type,window,stride,bleu_sample_every
romantic_linear_T0.3,thelittleredridinghood_romanticrewrite_linear_T0.3_s1; thelittleredridinghood_romanticrewrite_linear_T0.3_s2; thelittleredridinghood_romanticrewrite_linear_T0.3_s3,romantic,linear,0.3,0.24035529517025558,0.4837816800133867,0.5162183199866133,0.25173932099731894,0.7262627675703381,0.4438205707675165,sacreBLEU-4,1000,500,1
romantic_linear_T0.7,thelittleredridinghood_romanticrewrite_linear_T0.7_s1; thelittleredridinghood_romanticrewrite_linear_T0.7_s2; thelittleredridinghood_romanticrewrite_linear_T0.7_s3,romantic,linear,0.7,0.31506718992986776,1.0,0.0,0.41704088378124665,0.7262627675703381,0.11415961733629872,sacreBLEU-4,1000,500,1
romantic_linear_T0.9,thelittleredridinghood_romanticrewrite_linear_T0.9_s1; thelittleredridinghood_romanticrewrite_linear_T0.9_s2; thelittleredridinghood_romanticrewrite_linear_T0.9_s3,romantic,linear,0.9,0.1844041718421824,0.0,1.0,0.6422504343209929,0.7262627675703381,0.9020706239881151,sacreBLEU-4,1000,500,1
romantic_nonlinear_T0.3,thelittleredridinghood_romanticrewrite_nonlinear_T0.3_s1; thelittleredridinghood_romanticrewrite_nonlinear_T0.3_s2; thelittleredridinghood_romanticrewrite_nonlinear_T0.3_s3,romantic,nonlinear,0.3,0.19692228901666384,0.08598806796693345,0.9140119320330665,0.49026691457813437,0.7262627675703381,0.7980171436990946,sacreBLEU-4,1000,500,1
romantic_nonlinear_T0.7,thelittleredridinghood_romanticrewrite_nonlinear_T0.7_s1; thelittleredridinghood_romanticrewrite_nonlinear_T0.7_s2; thelittleredridinghood_romanticrewrite_nonlinear_T0.7_s3,romantic,nonlinear,0.7,0.24167233601921345,0.4958441754038042,0.5041558245961958,0.7270852649737912,0.7262627675703381,0.5651799126322521,sacreBLEU-4,1000,500,1
romantic_nonlinear_T0.9,thelittleredridinghood_romanticrewrite_nonlinear_T0.9_s1; thelittleredridinghood_romanticrewrite_nonlinear_T0.9_s2; thelittleredridinghood_romanticrewrite_nonlinear_T0.9_s3,romantic,nonlinear,0.9,0.21114415771955075,0.2162431210333892,0.7837568789666108,0.28917964420196884,0.7262627675703381,0.6483726754994226,sacreBLEU-4,1000,500,1
