genre,0.3,0.7,0.9
horror,-0.19792035969863095,0.22565003598706102,-0.10646479114095476
romantic,0.24383188702545155,-0.2201296655006383,0.3029591605352324
sciencefiction,-0.019634343133726393,0.05376924349015658,-0.2820611675639588
