folder_name,genre,structure,temperature,seed,total_words,total_sentences,distinct_1,distinct_2,distinct_avg,distinct_score
thelittleredridinghood_baselinerewrite_linear_T1.0_s1,baseline,linear,1.0,1,2783,386,0.4843156843156843,0.9296,0.7069578421578422,0.7069578421578422
